Time,Num_Users,Avg_User_Demand,User_Mobility,Available_Resources,SNR,Weather_Condition,Congestion_Level,Traffic_Type,QoS_Latency,QoS_Throughput,Historical_Resource_Usage,Holiday_Indicator,Resource_Allocation
2024-12-01 00:00:25,98,4.274370241254437,0.6348020759111496,46.246369796460634,33.11592786989393,0,0.08295077297041567,0,39.538072199804816,5.002036642431445,7.984613541302741,1,3.841411767265027
2024-12-01 00:00:26,98,4.6232483766573615,0.7567045752552213,58.10627167238452,26.4031093756631,0,0.0716179930859227,0,278.08390215633585,9.953769657206518,7.118961476177301,1,4.206297794255743
2024-12-01 00:00:27,158,2.686351540841867,0.24165388884708944,42.618247336781295,29.93243767616473,0,0.03529519901206881,0,272.3591156630672,5.309705424251248,8.020521029984463,1,4.094627241174532
2024-12-01 00:00:28,65,3.2537580360321456,0.6147727645529193,52.478425766026525,32.27457349704489,1,0.0910752331911399,0,259.5627924945423,9.122089713369055,7.1103821845660855,1,1.922323821699432
2024-12-01 00:00:29,139,2.996838490432249,0.36338863695459406,44.0120418595316,37.01765173796595,0,0.0714330203688491,1,235.46240099228748,8.364443219489576,6.514021633413786,1,3.8680437190492407
2024-12-01 00:00:30,80,3.0175775485238825,0.5961317238769855,57.59710912121893,30.858491935431186,0,0.07528894260833692,0,230.25750148068744,1.1868579372808656,7.264415316328019,1,2.232309860525489
2024-12-01 00:00:31,30,4.14188067973027,0.7070730312518826,33.48172477814026,45.74266783699797,0,0.12763239828127773,1,218.94682786798154,4.092750597154546,6.180317614967531,1,1.083972754554422
2024-12-01 00:00:32,165,2.3933718191730815,0.8608710218623654,45.45469333707199,26.573022015723332,0,0.05546396682675365,0,259.1798937958826,5.635689404714851,7.412260939709363,1,3.7300327745841244
2024-12-01 00:00:33,127,3.638273684584781,0.45927499073442213,34.64801713397877,24.924324682502892,0,0.14921172872790706,2,36.77057567260047,6.513137182704097,8.256942592831816,1,3.931158734723745
2024-12-01 00:00:34,91,3.8215115760434726,0.5211442792047025,40.09386228603374,43.15969318138198,0,0.0,1,235.52863508267933,2.985276448920517,6.667801498805112,1,3.4775755341995604
2024-12-01 00:00:35,156,3.2122390794080933,0.5856700639386694,40.052268502933636,40.64495855112309,0,0.008238360417527263,0,263.21743806083606,0.17533714918392007,6.58666731179574,1,4.969809773954474
2024-12-01 00:00:36,145,3.9368923798201076,0.4538203347807164,43.13130585006302,30.41319222567333,1,0.1783046730255336,0,203.44045955806627,3.147581189271203,6.964713700593497,1,4.6906428033843754
2024-12-01 00:00:37,46,3.415101189305582,0.7467839593183885,36.68196054513276,43.06669453645238,0,0.05128978234038331,0,258.1455086198473,5.703384655486616,7.013994631962915,1,1.4903730406124287
2024-12-01 00:00:38,93,4.163735845738645,0.5894858181951564,44.49782309708341,42.01021574823082,0,0.103900180383611,0,104.34240736564452,3.560336245880022,6.588021438842592,1,3.469944334475924
2024-12-01 00:00:39,43,2.246201187481269,0.6182935535064069,48.22326553136824,35.357755661574075,0,0.11026761447895228,0,122.32350418816937,3.8583430070595797,5.309670455480207,1,0.8593627145861055
2024-12-01 00:00:40,104,3.0676022182245584,0.6930259690161238,34.27667807164904,29.06806150813459,1,0.08501451204610781,1,191.69310577599063,8.37468269865812,7.168881164944794,1,2.9190839729902653
2024-12-01 00:00:41,128,3.2614757009336426,0.5892432725436886,40.5554725697937,17.349016722193216,0,0.11888011840028206,1,60.83973458406361,4.215676120906186,7.068021306617147,1,3.6784013868121708
2024-12-01 00:00:42,60,1.4411997317994223,0.4773691307736202,62.78694492934116,34.47865522504616,2,0.0633550029833032,0,74.17645632006543,9.680098712857939,5.548695860508793,1,0.8099355110950405
2024-12-01 00:00:43,137,2.5515779874243925,0.5905469642552299,47.30465997206094,32.364909521054784,0,0.10874006811341613,1,299.39378879546916,1.7130013215646271,4.25830522055644,1,3.115543335886984
2024-12-01 00:00:44,99,2.7422254228782164,0.47157279607299163,32.275811570727626,45.970538106838895,0,0.0856830778299658,1,241.339056645196,0.9831276358883633,7.723903326619298,1,2.482190477457007
2024-12-01 00:00:45,131,3.9754890973057115,0.616197133367473,35.196738946681485,36.04092372646575,0,0.12425372645016891,0,52.83915133007427,2.195362832213177,5.414691617374125,1,4.560790888879531
2024-12-01 00:00:46,69,2.8169545585091464,0.7495406581202695,46.58132971761003,40.99208143189463,0,0.03165491379936908,0,52.98937067454017,0.9679131215802697,4.818355399671905,1,1.8821710323001315
2024-12-01 00:00:47,44,2.7390896098151827,0.4237532561591502,45.70466227001967,37.73657958121834,1,0.08368584615791017,0,130.74156978781,2.560839922188004,3.5581444731781144,1,1.104341294370802
2024-12-01 00:00:48,116,3.8839849473887007,0.37014434978368616,40.88790038809384,33.75515805194864,0,0.08290662148520114,0,300.213914470652,5.475090231593185,4.890112703957424,1,4.1318931779015395
2024-12-01 00:00:49,93,2.179207448876329,0.6073874903879511,60.35320469821583,39.79348242853175,0,0.04504392645385249,2,293.4693376721403,2.6577679974735813,5.46186466587999,1,1.9353740716039545
2024-12-01 00:00:50,44,1.8618740537188663,0.4848300574884141,63.33110174608058,31.80224899586113,0,0.0,1,152.35077013841237,8.19917182842529,6.4327201834432985,1,0.8192245836363011
2024-12-01 00:00:51,65,3.0586302908808243,0.6047617911617953,43.14931648105193,46.53018992030262,0,0.04415436621495767,0,144.18281179153786,3.64728206309833,4.752015134002033,1,1.9003259657857212
2024-12-01 00:00:52,107,2.298350163274518,0.6480605280914551,51.11069806148717,31.80823889382132,0,0.04593548083398647,0,185.43913367885264,4.09326565443149,3.51295564286424,1,2.3462685474376057
2024-12-01 00:00:53,161,2.3249693946676127,0.2784470656607191,51.462163199247016,49.24273438110437,0,0.1343450243689439,1,206.6750082186007,0.9461161787498696,4.885568385793854,1,3.2403203327411485
2024-12-01 00:00:54,105,3.713148555110954,0.7034774141487813,52.39111197634304,45.899668756221516,0,0.06685955987479404,0,94.81733511764901,2.7717061309757627,4.848545506706245,1,3.6381335308148337
2024-12-01 00:00:55,41,3.924926587468172,0.42454972455671264,40.519402747582674,43.13805187108973,0,0.09520469199692448,0,68.77400398731938,1.2831535503806504,3.8686321588560233,1,1.456014615845067
2024-12-01 00:00:56,175,3.863949852025854,0.5966478074152964,58.576144520543764,40.34212286909954,1,0.15698342893113892,2,250.26475924469906,2.387330540544346,3.980213938765936,1,5.70040407131452
2024-12-01 00:00:57,103,4.087888563144429,0.5010926496842355,44.51981962635914,42.32940848461352,0,0.026311801493130928,0,119.41074262411816,6.6170940467186705,4.226906007160734,1,4.0997387162672805
2024-12-01 00:00:58,63,4.180538924939728,0.5172064477823558,47.95394456717578,36.21964247603812,0,0.06839859895204911,1,31.644839540305853,3.8723044281806867,4.75015719062479,1,2.4535954293538866
2024-12-01 00:00:59,156,1.8217317547505152,0.8540936909426982,45.014304571598174,37.895079740260066,0,0.09016664074036813,0,261.05242673255475,0.280307095268807,4.560816406419026,1,2.585656822467584
2024-12-01 00:01:00,96,3.627033272879993,0.6478901281193491,44.02219679390869,40.32348493444823,0,0.20200575765063838,1,227.69119015391811,2.7271006085087794,4.267394891865917,1,2.7785776018250834
2024-12-01 00:01:01,100,2.9410191612306757,0.7357032604430386,46.948831219565015,35.20333995795655,0,0.0,1,221.94444558038373,8.727609904321882,3.8995581491240134,1,2.9410191612306757
2024-12-01 00:01:02,183,2.7885479287360613,0.6226412031304114,36.69880098344538,37.006944669038994,1,0.06134352511747304,1,203.06858973749684,3.834989524695973,5.139780896270236,1,4.790004080955905
2024-12-01 00:01:03,53,3.7040351434754606,0.6930020361982431,31.201928865784453,40.09678116661656,0,0.10880358915354371,0,137.00583134896132,5.661275798437574,4.323356876000814,1,1.7495420975226688
2024-12-01 00:01:04,87,2.1005380650023406,0.6626067543215177,43.506336667903916,33.615805887380056,0,0.0895014289835505,0,269.5610626447428,4.830665674112988,4.662885922367918,1,1.6639071086987514
2024-12-01 00:01:05,55,2.0859688768187428,0.6381684217030238,38.837006541537114,41.668398569947826,1,0.15746248574361404,0,123.87269759704922,9.72343526049445,4.481516896005111,1,0.966628867760077
2024-12-01 00:01:06,82,3.7552458217865685,0.766073386374702,48.83252574590648,35.10463069046892,0,0.04797230320189748,1,95.47438293007524,2.855151915721038,4.176643797835448,1,2.9315803851134548
2024-12-01 00:01:07,118,3.653195113186995,0.6234758180766405,48.03653111098154,38.88307936276346,0,0.06868879166383846,1,171.79098738319323,7.093120310273473,4.992009538433549,1,4.01466863507693
2024-12-01 00:01:08,66,3.407457760039424,0.9427722858326557,45.09436013787691,33.224179414242904,1,0.0,0,149.79307551748855,6.004253260948786,3.4941143772266328,1,2.24892212162602
2024-12-01 00:01:09,87,2.695805517623171,0.7440797359218656,55.371023533880695,45.09567762530272,0,0.06575953137300923,0,30.091052451446938,6.226622979275777,4.4781656487492985,1,2.1911216307970034
2024-12-01 00:01:10,146,3.832425645136854,0.4290688953390465,44.95640624795921,30.44950389718715,0,0.11133099688963022,0,101.45276010004578,8.072760740225057,2.970228530121158,1,4.97240650123524
2024-12-01 00:01:11,57,3.7879569253716996,0.5735175436525526,34.79294409937872,26.84536853475642,0,0.18392365784048711,0,128.61719312838423,1.73334544341718,3.8079999762235848,1,1.762019358191625
2024-12-01 00:01:12,131,3.3714580614625844,0.6595616399236002,43.434490308419086,42.941658784667496,2,0.16081495536812354,0,243.32607562901117,8.440572236692214,2.4014368820681313,1,3.706353110755702
2024-12-01 00:01:13,23,2.487620172040527,0.6066745253568055,53.19677436798507,43.8637849493402,0,0.12700047689598734,0,132.5639936541665,1.1104277297474263,2.5977536839534308,1,0.4994889814867194
2024-12-01 00:01:14,124,3.014071058918712,0.7030310128458251,31.8102172892762,40.67158131801378,0,0.03326616154119765,0,283.44006945641746,6.677171833233889,3.010503281798202,1,3.613117560378331
2024-12-01 00:01:15,117,3.8982284751964764,0.719552505725081,44.341745710650166,35.77011872478725,2,0.10659322301175074,1,228.4512488236158,2.1403619023962,4.415192902549275,1,4.074763373447248
2024-12-01 00:01:16,86,4.2407787568906175,0.39606195213015527,49.028234241912685,36.413579613616335,0,0.10964877950361504,2,250.4511673303911,6.44618715552425,3.0189720045643367,1,3.247172986165325
2024-12-01 00:01:17,87,3.083169278565937,0.7921616317074742,63.56569634169448,34.967175614688166,0,0.0904563491924877,0,270.2622261098472,1.2331530073283123,3.5333982547459435,1,2.4397210262654503
2024-12-01 00:01:18,170,3.136973823463583,0.5254773801770933,53.457803458493245,43.00789791301152,0,0.07123533222691233,0,75.52593564008494,7.11777094410141,3.928994883854327,1,4.952967766635445
2024-12-01 00:01:19,83,3.1985625253118237,0.5106143241202864,45.9283146835514,31.90150128584788,0,0.12570495590499925,0,245.94086176799473,3.2741210545170274,2.760543373165743,1,1.2426974775554815
2024-12-01 00:01:20,94,3.504170007167047,0.5101316410941689,48.645314584428625,31.340155120331076,0,0.05816298042827392,1,74.6760246359816,6.679109305771262,3.9504408621898706,1,3.102335613485475
2024-12-01 00:01:21,110,2.90499779088735,0.7212864608985874,31.71613247800552,39.41872689035756,0,0.08144640068417096,1,174.66311957692318,5.51129197194655,2.8150787392975274,1,2.935235794506518
2024-12-01 00:01:22,141,1.2858153606292584,0.559939845277832,37.65194469865826,29.440554186123116,0,0.10718947105571501,1,106.76907537808609,2.313444948467911,2.024326716537395,1,1.6186651840698136
2024-12-01 00:01:23,181,4.146683202082334,0.5004672533493438,49.55668969777442,33.15789140591749,1,0.20192499057468954,0,161.36834289802644,5.343311236391094,3.476770913883944,1,5.98994926641
2024-12-01 00:01:24,70,4.568027163943151,0.5364061263834694,46.12817177659423,26.872573160109695,0,0.054300057720967146,0,79.60081661896537,1.6689245064013456,3.232854659257751,1,3.0239881176890644
2024-12-01 00:01:25,48,2.883064999205368,0.33079625116261846,47.02118830618175,45.459028561198366,0,0.08819223476378987,0,290.07946702377745,9.91498753015753,2.6069896623711326,1,1.2618245058989674
2024-12-01 00:01:26,107,2.565087542686225,0.47367543540727697,45.23880257574153,31.5492920935814,2,0.0807071286238073,1,207.2840534478604,5.995805232530084,1.9655117290041322,1,2.5231313609186343
2024-12-01 00:01:27,133,3.215774535256211,0.41406246770203503,44.9643637169294,28.785072370134266,0,0.13362213291574943,1,91.54248139820128,5.142109546204535,3.2351817155924008,1,3.7054809242292337
2024-12-01 00:01:28,143,3.1804921823192256,0.5596246004256163,45.72051453935158,32.47956085793271,0,0.15422689566922426,2,87.7897024178602,9.178223019071384,1.7231122631364004,1,3.8466638872660495
2024-12-01 00:01:29,173,4.008607904943438,0.6996289905410389,37.60775371014636,47.953312103335115,2,0.07431129191294424,0,64.9358299874996,3.064860900364121,0.7612009310618655,1,6.419550915865545
2024-12-01 00:01:30,93,3.3499925100808934,0.6830813851399841,43.39751119358547,33.81338354308878,0,0.06903426909692577,1,238.28707466189198,2.352271886726313,2.894234246631575,1,2.900417249870573
2024-12-01 00:01:31,82,2.7569089196695384,0.7885125746319874,36.291267579998106,32.642261728361355,1,0.06392448486402597,0,154.93368921120523,6.395218435153784,2.591533058362697,1,2.1161534484733524
2024-12-01 00:01:32,114,2.3888582855387326,0.755096372594493,40.66282480283231,41.8307318534277,1,0.0788369039169311,1,271.20717515346956,9.076603325636961,2.427625499317228,1,2.5086020276280276
2024-12-01 00:01:33,112,3.9176888303031383,0.5207104927622435,53.37133506443173,37.5272008145986,0,0.12669741520819292,0,21.587610962973397,6.520964795464388,1.7958190054247818,1,3.8318871157433687
2024-12-01 00:01:34,29,3.7314027697443413,0.602860710113057,43.73473382651706,41.26706973297977,1,0.0576751842664564,0,159.64847817735446,0.31005111195353735,2.3026536681264673,1,1.0196960939538213
2024-12-01 00:01:35,112,4.0541368155936395,0.5951165858667872,49.170876326965654,32.10203332125348,0,0.18093282802618477,0,158.19411379680832,8.621765496882682,1.2025897191128825,1,3.7190836215043963
2024-12-01 00:01:36,69,2.634014175424601,0.27734209759171696,45.80706187878785,34.825089806018006,1,0.0,1,295.1353135340016,3.044001116767876,1.7157622818945595,1,1.8174697810429747
2024-12-01 00:01:37,116,4.598650730599197,0.41741106946353834,42.30575833174708,45.40828966892929,1,0.03951205443629997,1,223.40695710711358,8.700455900729171,2.8101665126368234,1,5.123660367413947
2024-12-01 00:01:38,78,2.0911587459893006,0.5749069984273332,37.94001905374104,45.27766514963118,0,0.07708151406228618,0,171.73676439102775,9.80956998441992,1.4999211230516751,1,1.5053758696890058
2024-12-01 00:01:39,67,3.8084656159104022,0.5740655347288787,42.199610433134495,44.11923574712863,0,0.07214427403336146,0,183.46030848070558,6.540924601363555,1.832201438014681,1,2.367583441342583
2024-12-01 00:01:40,127,1.9750369638915355,0.676848758130775,46.28224912186367,37.82009270359725,2,0.019136886585316416,0,215.94605955889594,2.8766761620739203,0.6726706389877166,1,2.4602959499999044
2024-12-01 00:01:41,164,2.7585129337404393,0.6695462444303771,49.06107410886982,37.19395672563475,2,0.11339523923049462,0,278.4035398683544,2.3245151119951952,1.0526754379455054,1,4.010965547505587
2024-12-01 00:01:42,30,4.404460952242938,0.3343961246850397,45.856358051901005,36.39936899447,2,0.1305933103402243,0,39.16693081989498,7.061573958891751,1.0756719194779665,1,1.1487803448675826
2024-12-01 00:01:43,130,3.8936998790625594,0.6777895101686295,49.54636222561997,37.58300605957392,0,0.14845849620363719,0,39.46366957866897,0.6174438961546382,1.8689796959986191,1,4.3103411654532415
2024-12-01 00:01:44,231,2.9293906100883396,0.6267880809680645,34.358809282082056,39.02084918377699,0,0.02124451786817877,0,77.75951948711953,6.534550161711354,2.546860322514722,1,6.623132944727012
2024-12-01 00:01:45,151,2.948558970954185,0.6935059772466944,51.06663790308451,41.459786123861576,0,0.10903927803363567,0,144.79189994372737,3.150551854256844,1.3677785319132347,1,3.9668458465778285
2024-12-01 00:01:46,148,3.382180378514176,0.7600298381462384,37.102205615086326,37.28371799524672,1,0.11700003971221973,0,118.98760441451759,0.11487388865281373,-0.06469189216686133,1,4.419968407072908
2024-12-01 00:01:47,113,3.6716435944618726,0.5785675540818043,51.88453232010615,30.51896617263051,0,0.030121689747379762,1,34.872595795522436,6.368835130887299,0.14088139163723756,1,4.023983658328588
2024-12-01 00:01:48,69,4.187850468807254,0.7868382355470119,48.5168409038899,34.45114265202527,1,0.09003572785776735,1,188.45256818735052,5.85214499454805,1.510796776635316,1,2.6294480695452034
2024-12-01 00:01:49,87,2.9923810977034204,0.46658993191604303,31.908673064985237,25.885437843729754,1,0.11372633803197832,0,257.22803096174613,5.323554055691299,0.21125307201798116,1,2.3072996415149842
2024-12-01 00:01:50,113,2.1834953564883257,0.4581392819441672,50.158739769294506,46.3459217182657,1,0.11784131660721428,0,36.84326592376783,2.550072174688171,1.0830912741465177,1,2.176594009427623
2024-12-01 00:01:51,72,3.4216229398634987,0.6643158285203311,51.96568137883038,23.28724715284537,0,0.06559156781815793,0,167.1259297902111,9.148460420317017,0.8299804386335423,1,2.3019791952637996
2024-12-01 00:01:52,118,2.9915433146734904,0.544684868204223,53.805149222421335,44.831522950079346,1,0.012267068770491336,0,294.9601361269402,0.4164114745008746,0.5885983870149366,1,3.4867180995809344
2024-12-01 00:01:53,69,2.4013013076054537,0.6392448846928453,39.61981201125784,28.092986419393675,0,0.12894986241529968,1,35.36772897019442,1.1824171850404763,0.7032358422088313,1,1.4432411457167154
2024-12-01 00:01:54,98,3.5201131416483227,0.8989473179766737,46.255875894493684,38.2248027216348,0,0.07851617308710675,1,103.21939468414806,3.938435625774554,0.519714705536867,1,3.178852782353814
2024-12-01 00:01:55,84,3.1625652730644145,0.6590242610255963,49.86114568134096,39.43198093654179,1,0.0,0,143.7640771282191,3.949029997783002,-0.737415728856282,1,2.656554829374108
2024-12-01 00:01:56,81,3.5263034454582227,0.631825430829618,50.15428807188455,34.67391170888745,1,0.06360837642452667,0,69.19087109333189,1.3608509464155136,-0.22079002895484517,1,2.6746208168950525
2024-12-01 00:01:57,183,2.6856339607983406,0.4696169432022229,47.86664533304078,28.82046003419274,0,0.12179103915585517,0,175.55826983301554,9.82173480561881,1.4578778526949105,1,4.316142492154433
2024-12-01 00:01:58,44,3.6524422721572156,0.34500302900634805,42.01354629580364,19.299552738950727,2,0.014833128741582643,0,258.7095865363057,9.873954619385131,-0.6758812387897425,1,1.583236655313768
2024-12-01 00:01:59,105,2.3897761632008816,0.5891180077089734,51.91560627876403,39.80640761577078,0,0.06021897368160896,0,123.1033402726456,7.748707649659978,-0.9153164074721956,1,2.358159610090359
2024-12-01 00:02:00,72,2.7323329281417585,0.7600305369912295,51.95673976770161,40.38455206381455,0,0.042782959738317326,1,22.8868768836425,3.10803462871779,-0.5527380654555553,1,1.8831136597094813
2024-12-01 00:02:01,141,3.1417049391682723,0.5515592989408988,43.920051857323784,35.81504316196714,1,0.06977287436953933,1,192.53210465507652,3.4700341613737717,0.9259910465228901,1,4.120723808749547
2024-12-01 00:02:02,53,4.531017791401167,0.6602193748808053,39.51511637171257,19.16572347135089,0,0.07212063819821316,0,267.7567004100696,8.922290749173738,-1.0251699910631151,1,2.228246085196864
2024-12-01 00:02:03,66,3.8611226589133123,0.8139745909077873,39.90467662561299,35.281556496537796,0,0.10650546828199467,0,243.229364533507,0.16304752397970038,-0.892247037400766,1,2.2769287081408094
2024-12-01 00:02:04,165,4.065779653916819,0.810227446984554,54.553724007325485,32.772203427814645,0,0.08049739507587558,1,203.00210669633273,1.631359236262554,-1.423258814229906,1,6.168516721659634
2024-12-01 00:02:05,89,4.303698824269568,0.6643223831402674,51.65474869442899,23.230064694042927,0,0.12447965064295,1,238.38555227128788,2.8505080609106472,-1.2713150619447848,1,3.3534985493552956
2024-12-01 00:02:06,194,5.833727395996978,0.6255159717986014,44.859721520959795,34.748521762367744,0,0.11041929728887642,0,111.40282986443736,9.975357203498268,-1.1545776544902753,1,10.067768353730882
2024-12-01 00:02:07,39,3.3408572482202703,0.37220504264953863,43.60578754735302,50.24276923857205,0,0.12518364072196958,1,157.27144377594638,0.5363252368149968,-0.7078665692358997,1,1.1398282641547137
2024-12-01 00:02:08,116,4.3060255471202655,0.505470803373459,32.62269267401025,47.44675579470801,0,0.09401807832697026,0,128.65731155960006,6.511421789344361,-2.4089311686531323,1,4.5253703079456855
2024-12-01 00:02:09,136,4.020589579010725,0.557886628797289,44.409192269353355,38.44933843467722,1,0.02854494130241146,0,31.4773609192388,8.111785359509954,-1.2697137193361794,1,5.311918036248417
2024-12-01 00:02:10,70,4.0089676532446346,0.47215025828487717,36.66219391812078,47.12277345085272,0,0.04175138321844084,0,89.12991671077197,1.1273589768752277,-2.1678133966898994,1,2.689111395910579
2024-12-01 00:02:11,0,4.553712633557494,0.6372679894429146,46.112996335442304,35.45018395743494,1,0.033178631619670815,1,159.44984404982762,1.3226958386652363,-1.3266768334952952,1,0.0
2024-12-01 00:02:12,54,3.0182257792402334,0.8867472275229151,53.296730727330086,39.416890371581175,0,0.008689002072069671,0,200.83100129703448,2.8779053129246646,-2.9086947912500944,1,1.615680220962838
2024-12-01 00:02:13,106,2.962665384173901,0.8276642388992425,38.136839129192914,27.571210157294097,0,0.0002176450932875329,0,25.398438268592976,5.917816898236272,-2.2476670306528206,1,3.1397418090653817
2024-12-01 00:02:14,90,3.5355807603666696,0.6365819792746811,46.67010732271624,39.84425339813107,0,0.02203568422904245,0,279.72996946547244,2.5312226883572593,-2.833058995956114,1,3.1119046372484562
2024-12-01 00:02:15,100,3.1838550605840457,0.7169151108037243,51.98445833406948,38.798330459826744,0,0.06965334709005741,1,187.95483506006343,5.095653991872156,-2.257819203086991,1,2.9620888989647494
2024-12-01 00:02:16,135,3.534695498028088,0.4907093526965821,46.54206776690576,18.11134891854014,1,0.11605464285054642,0,254.8007983777063,1.955874013134014,-1.3269153075700635,1,4.218044860465655
2024-12-01 00:02:17,84,4.405669050466475,0.8196134026003202,41.3321192670482,40.4467205745646,0,0.02573240347282875,1,71.92299806553451,7.537122143636624,-2.0300287919728173,1,3.605532501389378
2024-12-01 00:02:18,87,2.9770421950349717,0.3657050106082229,45.07270483690479,36.84616894547103,0,0.024748783323958107,0,195.95230221020762,4.10330121146346,-2.140536419415881,1,2.5259266998392804
2024-12-01 00:02:19,90,3.0984696271137553,0.7369242241629244,51.70074098559514,28.26710120990897,2,0.10774721657385679,0,43.77164140469321,2.1516069898771235,-2.6006897856469013,1,2.4881563342382513
2024-12-01 00:02:20,123,3.4337626033979705,0.6743384565299662,46.83804501928209,21.481118315901025,2,0.06846573580238498,0,147.4405088348762,7.986543104860597,-2.821248241245425,1,3.934361049828307
2024-12-01 00:02:21,110,3.151922002711748,0.48662109198683634,44.976405922077596,34.58940645780417,0,0.0,0,215.23923481429173,2.4784080325607962,-2.847495932392327,1,3.467114202982923
